SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
BVCL, EQ, 12-Feb-2026, 45.49, 46.75, 46.75, 45.11, 46.47, 45.80, 45.64, 22544, 10.29, 425, 10702, 47.47
BYKE, EQ, 12-Feb-2026, 51.81, 52.00, 52.79, 51.05, 51.50, 51.51, 51.81, 75193, 38.96, 635, 52382, 69.66
C2C, SM, 12-Feb-2026, 381.55, 383.70, 400.00, 382.10, 385.00, 387.90, 393.50, 58950, 231.97, 311, 46500, 78.88
CALSOFT, EQ, 12-Feb-2026, 14.64, 14.64, 14.64, 13.75, 14.25, 14.29, 14.31, 16215, 2.32, 178, 12936, 79.78
CAMLINFINE, EQ, 12-Feb-2026, 172.47, 173.80, 173.80, 168.93, 169.30, 169.55, 170.55, 308629, 526.37, 5142, 173198, 56.12
CAMPUS, EQ, 12-Feb-2026, 277.70, 279.20, 279.40, 273.30, 276.25, 276.15, 275.98, 209873, 579.21, 6898, 97809, 46.60
CAMS, EQ, 12-Feb-2026, 747.10, 743.30, 744.75, 727.00, 730.00, 730.40, 732.66, 822033, 6022.68, 26727, 437674, 53.24
CANARYS, SM, 12-Feb-2026, 30.20, 29.00, 29.00, 28.10, 28.35, 28.65, 28.66, 72000, 20.63, 18, 56000, 77.78
CANBK, EQ, 12-Feb-2026, 145.51, 145.50, 145.80, 143.65, 144.70, 144.81, 144.54, 20031934, 28953.57, 67074, 10793109, 53.88
CANFINHOME, EQ, 12-Feb-2026, 898.80, 904.00, 907.95, 880.75, 888.00, 888.40, 896.94, 144485, 1295.94, 12218, 70721, 48.95
CANHLIFE, EQ, 12-Feb-2026, 148.64, 150.58, 150.58, 146.74, 147.00, 147.09, 147.83, 1350049, 1995.78, 10403, 1050697, 77.83
CANTABIL, EQ, 12-Feb-2026, 304.95, 306.95, 316.95, 301.35, 311.70, 311.00, 309.54, 349799, 1082.77, 7054, 163987, 46.88
CAPACITE, EQ, 12-Feb-2026, 253.86, 247.20, 274.00, 242.91, 263.03, 264.63, 264.20, 1418392, 3747.34, 24706, 482823, 34.04
CAPILLARY, EQ, 12-Feb-2026, 577.55, 575.00, 575.00, 555.30, 562.95, 562.15, 561.78, 270957, 1522.17, 9487, 156804, 57.87
CAPINVIT, IV, 12-Feb-2026, 71.98, 72.30, 72.30, 71.50, 71.88, 71.90, 71.91, 226159, 162.63, 3003, 208242, 92.08
CAPITALSFB, EQ, 12-Feb-2026, 272.00, 270.00, 272.00, 268.30, 270.75, 270.90, 270.04, 23699, 64.00, 422, 17606, 74.29
CAPLIPOINT, EQ, 12-Feb-2026, 1746.70, 1750.90, 1755.40, 1726.00, 1731.00, 1736.80, 1739.05, 42026, 730.85, 5827, 16646, 39.61
CAPTRUST, EQ, 12-Feb-2026, 14.55, 15.00, 15.14, 13.90, 14.15, 13.97, 14.31, 40965, 5.86, 302, 30869, 75.35
CARBORUNIV, EQ, 12-Feb-2026, 844.65, 845.00, 845.00, 818.00, 837.80, 835.75, 831.79, 112462, 935.45, 7874, 43068, 38.30
CARERATING, EQ, 12-Feb-2026, 1598.30, 1632.90, 1690.90, 1601.60, 1620.00, 1614.60, 1651.13, 141933, 2343.49, 13180, 59515, 41.93
CARRARO, EQ, 12-Feb-2026, 581.75, 591.00, 614.50, 565.60, 567.00, 573.65, 589.65, 499363, 2944.49, 18940, 118803, 23.79
CARTRADE, EQ, 12-Feb-2026, 2130.60, 2140.00, 2160.00, 2093.00, 2131.00, 2128.60, 2125.67, 515185, 10951.15, 85886, 291152, 56.51
CARYSIL, EQ, 12-Feb-2026, 985.50, 979.95, 980.50, 961.20, 974.90, 968.90, 973.60, 25006, 243.46, 2513, 12068, 48.26
CASHIETF, EQ, 12-Feb-2026, 1049.17, 1049.31, 1049.31, 1049.29, 1049.31, 1049.31, 1049.31, 111096, 1165.74, 80, 99623, 89.67
CASTROLIND, EQ, 12-Feb-2026, 186.88, 186.88, 187.90, 185.51, 186.67, 186.71, 186.82, 1487736, 2779.37, 27364, 804267, 54.06
CBAZAAR, ST, 12-Feb-2026, 4.45, 4.50, 4.50, 4.50, 4.50, 4.50, 4.50, 16000, 0.72, 2, 16000, 100.00
CCAVENUE, EQ, 12-Feb-2026, 19.28, 19.39, 19.43, 18.50, 18.59, 18.59, 18.95, 12992356, 2462.61, 20622, 5712558, 43.97
CCCL, EQ, 12-Feb-2026, 18.20, 18.29, 18.54, 17.21, 17.64, 17.43, 17.75, 457473, 81.20, 798, 336605, 73.58
CCHHL, EQ, 12-Feb-2026, 13.96, 14.01, 15.50, 14.01, 14.10, 14.18, 14.34, 5100, 0.73, 92, 4533, 88.88
CCL, EQ, 12-Feb-2026, 1014.15, 1012.00, 1012.00, 977.10, 987.50, 994.15, 990.52, 151247, 1498.13, 12386, 71694, 47.40
CDSL, EQ, 12-Feb-2026, 1397.20, 1395.00, 1395.10, 1367.00, 1369.40, 1370.20, 1375.71, 1133736, 15596.97, 37948, 459692, 40.55
CEATLTD, EQ, 12-Feb-2026, 4065.60, 4065.60, 4066.10, 3972.00, 3982.00, 3988.00, 4010.52, 62838, 2520.13, 9694, 28518, 45.38
CEDAAR, SM, 12-Feb-2026, 40.35, 41.00, 41.00, 36.50, 40.00, 38.55, 38.67, 22000, 8.51, 15, 15000, 68.18
CEIGALL, EQ, 12-Feb-2026, 296.55, 300.90, 302.85, 297.05, 299.00, 299.30, 299.48, 479514, 1436.04, 8827, 205042, 42.76
CELEBRITY, EQ, 12-Feb-2026, 8.77, 8.90, 9.15, 8.80, 9.08, 8.95, 8.95, 28629, 2.56, 145, 21145, 73.86
CELLECOR, SM, 12-Feb-2026, 27.75, 27.75, 27.75, 27.25, 27.35, 27.40, 27.52, 117000, 32.20, 32, 90000, 76.92
CELLO, EQ, 12-Feb-2026, 511.85, 510.20, 511.00, 505.00, 507.50, 507.65, 507.45, 61170, 310.40, 3124, 39057, 63.85
CELLPOINT, SM, 12-Feb-2026, 15.95, 15.30, 16.00, 15.30, 15.75, 15.75, 15.54, 10800, 1.68, 9, 6000, 55.56
CEMPRO, EQ, 12-Feb-2026, 635.80, 635.50, 636.15, 611.80, 617.70, 619.95, 620.58, 477119, 2960.88, 25065, 240156, 50.33
CENTENKA, EQ, 12-Feb-2026, 463.65, 466.20, 466.20, 455.00, 457.95, 456.10, 459.09, 11223, 51.52, 694, 6210, 55.33
CENTEXT, EQ, 12-Feb-2026, 22.06, 22.70, 23.66, 22.16, 22.58, 22.62, 22.95, 314632, 72.21, 1761, 196916, 62.59
CENTRALBK, EQ, 12-Feb-2026, 37.81, 37.81, 37.90, 37.37, 37.43, 37.43, 37.65, 4686608, 1764.33, 13130, 2075002, 44.28
CENTRUM, EQ, 12-Feb-2026, 27.56, 26.61, 27.07, 26.05, 26.50, 26.43, 26.52, 254002, 67.37, 1133, 148347, 58.40
CENTUM, EQ, 12-Feb-2026, 2479.80, 2480.00, 2502.90, 2460.90, 2495.00, 2488.60, 2483.83, 14894, 369.94, 2614, 9090, 61.03
CENTURYPLY, EQ, 12-Feb-2026, 778.35, 777.00, 786.00, 771.05, 781.25, 777.50, 777.57, 30838, 239.79, 3016, 6977, 22.62
CERA, EQ, 12-Feb-2026, 5216.40, 5230.50, 5267.90, 5170.60, 5180.00, 5191.50, 5215.44, 7894, 411.71, 2251, 3066, 38.84
CEREBRAINT, BZ, 12-Feb-2026, 5.27, 5.29, 5.35, 5.19, 5.28, 5.24, 5.27, 52681, 2.78, 147, -, -
CESC, EQ, 12-Feb-2026, 155.94, 155.07, 155.70, 152.65, 153.68, 154.06, 154.41, 927947, 1432.86, 20960, 398217, 42.91
CEWATER, EQ, 12-Feb-2026, 421.95, 421.95, 421.95, 407.55, 415.00, 414.25, 412.18, 20306, 83.70, 891, 11695, 57.59
CGCL, EQ, 12-Feb-2026, 177.61, 178.20, 180.31, 175.16, 179.30, 179.30, 178.49, 1178185, 2102.95, 9617, 815923, 69.25
CGPOWER, EQ, 12-Feb-2026, 685.60, 685.85, 688.90, 678.60, 687.00, 685.10, 684.38, 1950086, 13345.91, 35960, 1114057, 57.13
CGRAPHICS, SM, 12-Feb-2026, 164.90, 162.90, 165.00, 158.60, 160.00, 159.55, 160.51, 26400, 42.38, 30, 20000, 75.76
CHALET, EQ, 12-Feb-2026, 878.70, 878.70, 885.00, 865.55, 877.00, 877.10, 879.58, 95531, 840.27, 9951, 57221, 59.90
CHAMBLFERT, EQ, 12-Feb-2026, 465.45, 466.80, 466.85, 455.15, 460.20, 460.00, 459.28, 1032439, 4741.76, 24594, 447084, 43.30
CHAMUNDA, SM, 12-Feb-2026, 45.10, 46.75, 46.75, 45.00, 45.00, 45.00, 45.62, 21000, 9.58, 6, 15000, 71.43
CHANDAN, SM, 12-Feb-2026, 296.55, 296.55, 296.55, 294.50, 296.55, 295.75, 295.60, 9600, 28.38, 10, 8000, 83.33
CHAVDA, SM, 12-Feb-2026, 108.15, 107.10, 107.65, 105.60, 106.80, 106.40, 106.77, 17000, 18.15, 17, 12000, 70.59
CHEMBOND, EQ, 12-Feb-2026, 159.61, 157.61, 159.60, 156.06, 156.60, 156.83, 157.78, 4123, 6.51, 263, 2173, 52.70
CHEMBONDCH, EQ, 12-Feb-2026, 162.85, 158.01, 167.40, 157.31, 165.00, 164.43, 161.99, 19735, 31.97, 510, 13377, 67.78
CHEMCON, EQ, 12-Feb-2026, 187.04, 185.30, 188.00, 183.10, 187.00, 185.85, 185.61, 36417, 67.60, 2357, 21992, 60.39
CHEMFAB, EQ, 12-Feb-2026, 400.90, 406.90, 406.90, 394.00, 405.00, 401.80, 398.75, 6644, 26.49, 540, 2084, 31.37
CHEMICAL, EQ, 12-Feb-2026, 29.06, 29.78, 29.78, 28.74, 29.00, 28.87, 28.86, 160570, 46.34, 778, 135828, 84.59
CHEMPLASTS, EQ, 12-Feb-2026, 316.40, 311.80, 338.95, 308.30, 336.00, 333.90, 329.93, 699720, 2308.62, 18533, 231793, 33.13
CHENNPETRO, EQ, 12-Feb-2026, 926.40, 926.00, 927.00, 891.00, 900.00, 897.60, 906.25, 777610, 7047.12, 26390, 272585, 35.05
CHETANA, SM, 12-Feb-2026, 47.10, 47.10, 48.95, 44.10, 48.70, 48.70, 46.39, 24000, 11.13, 10, 19200, 80.00
CHEVIOT, EQ, 12-Feb-2026, 1064.40, 1078.00, 1078.00, 1055.00, 1078.00, 1073.00, 1070.98, 1682, 18.01, 151, 1246, 74.08
CHOICEGOLD, EQ, 12-Feb-2026, 154.07, 154.07, 155.00, 153.79, 155.00, 154.06, 154.04, 16601, 25.57, 433, 10087, 60.76
CHOICEIN, EQ, 12-Feb-2026, 776.40, 776.00, 777.90, 765.05, 766.00, 766.65, 769.37, 382927, 2946.13, 8430, 121989, 31.86
CHOLAFIN, EQ, 12-Feb-2026, 1723.00, 1718.00, 1741.00, 1699.00, 1738.00, 1731.80, 1726.10, 1316309, 22720.79, 38011, 830190, 63.07
CHOLAHLDNG, EQ, 12-Feb-2026, 1773.90, 1769.90, 1769.90, 1727.00, 1760.00, 1758.90, 1753.36, 73291, 1285.05, 11730, 38597, 52.66
CIEINDIA, EQ, 12-Feb-2026, 453.10, 450.00, 457.95, 447.15, 450.00, 449.80, 452.74, 173225, 784.26, 10232, 81751, 47.19
CIFL, EQ, 12-Feb-2026, 32.56, 32.69, 33.14, 32.06, 32.50, 32.81, 32.83, 80583, 26.45, 376, 36790, 45.65
CIGNITITEC, EQ, 12-Feb-2026, 1484.40, 1475.00, 1475.00, 1362.80, 1388.70, 1390.30, 1404.78, 140798, 1977.90, 9470, 58653, 41.66
CINELINE, EQ, 12-Feb-2026, 87.64, 88.32, 88.55, 85.54, 88.00, 87.25, 86.79, 10607, 9.21, 276, 8075, 76.13
CINEVISTA, EQ, 12-Feb-2026, 15.76, 15.82, 16.22, 15.56, 15.70, 15.67, 15.82, 46963, 7.43, 161, 29580, 62.99
CIPLA, EQ, 12-Feb-2026, 1349.90, 1349.90, 1350.00, 1321.60, 1329.80, 1330.00, 1332.60, 1613374, 21499.83, 49480, 949764, 58.87
CKKRETAIL, ST, 12-Feb-2026, 198.05, 207.95, 207.95, 207.90, 207.95, 207.95, 207.95, 344000, 715.34, 187, 286400, 83.26
CLASSICEIL, SM, 12-Feb-2026, 51.90, 49.00, 52.50, 48.00, 52.25, 52.10, 48.72, 121600, 59.25, 76, 97600, 80.26
CLEAN, EQ, 12-Feb-2026, 783.20, 783.00, 783.00, 752.90, 773.05, 773.05, 766.21, 320933, 2459.01, 18058, 136942, 42.67
CLEDUCATE, EQ, 12-Feb-2026, 50.98, 51.49, 52.78, 49.58, 51.30, 51.06, 50.91, 341908, 174.06, 2156, 265478, 77.65
CLSEL, EQ, 12-Feb-2026, 271.18, 271.18, 276.00, 266.28, 274.99, 274.78, 272.28, 50137, 136.51, 1163, 30589, 61.01
CLSL, SM, 12-Feb-2026, 47.00, 47.00, 47.00, 47.00, 47.00, 47.00, 47.00, 2000, 0.94, 1, 2000, 100.00
CMSINFO, EQ, 12-Feb-2026, 324.20, 324.20, 324.20, 313.55, 314.50, 314.70, 315.98, 454182, 1435.13, 14081, 302373, 66.58
CNL, EQ, 12-Feb-2026, 678.30, 678.30, 690.05, 649.00, 652.00, 654.10, 660.31, 21449, 141.63, 989, 15070, 70.26
COALINDIA, EQ, 12-Feb-2026, 423.25, 423.75, 425.95, 416.15, 419.20, 419.15, 419.93, 5987886, 25144.64, 84962, 2800848, 46.78
COASTCORP, BE, 12-Feb-2026, 50.30, 48.20, 52.70, 48.00, 52.19, 51.31, 50.67, 147388, 74.69, 525, -, -
COCHINSHIP, EQ, 12-Feb-2026, 1513.70, 1513.70, 1515.80, 1495.00, 1497.00, 1500.40, 1502.03, 369959, 5556.90, 21009, 139687, 37.76
COFFEEDAY, EQ, 12-Feb-2026, 32.05, 32.05, 32.05, 31.31, 31.50, 31.55, 31.60, 378576, 119.64, 1695, 204856, 54.11
COFORGE, EQ, 12-Feb-2026, 1520.40, 1500.00, 1501.00, 1412.30, 1419.90, 1421.50, 1434.84, 5303522, 76097.06, 189193, 2547390, 48.03
COHANCE, EQ, 12-Feb-2026, 355.25, 355.00, 355.00, 340.50, 352.00, 350.75, 348.26, 750714, 2614.40, 23546, 319412, 42.55
COLPAL, EQ, 12-Feb-2026, 2173.40, 2173.40, 2173.40, 2130.00, 2136.00, 2138.90, 2147.27, 142131, 3051.94, 12817, 64566, 45.43
COMMOIETF, EQ, 12-Feb-2026, 102.37, 101.82, 102.36, 101.12, 101.90, 101.81, 101.83, 77109, 78.52, 792, 44014, 57.08
COMPINFO, BZ, 12-Feb-2026, 1.45, 1.45, 1.52, 1.40, 1.52, 1.50, 1.47, 36458, 0.54, 48, -, -
COMPUSOFT, EQ, 12-Feb-2026, 14.85, 14.70, 15.10, 14.70, 14.96, 14.86, 14.89, 28675, 4.27, 171, 26836, 93.59
COMSYN, BE, 12-Feb-2026, 180.11, 182.00, 183.98, 180.11, 182.90, 182.33, 181.73, 35301, 64.15, 161, -, -
CONCOR, EQ, 12-Feb-2026, 515.15, 513.45, 514.50, 504.30, 504.30, 506.85, 508.44, 656800, 3339.42, 15778, 313263, 47.70
CONCORDBIO, EQ, 12-Feb-2026, 1244.80, 1200.00, 1272.90, 1186.00, 1225.00, 1228.90, 1234.54, 230285, 2842.96, 19541, 41905, 18.20
CONFIPET, EQ, 12-Feb-2026, 34.08, 34.50, 34.56, 33.50, 33.94, 34.11, 33.98, 281361, 95.61, 1902, 125417, 44.58
CONNPLEX, SM, 12-Feb-2026, 260.00, 260.00, 260.00, 254.05, 259.35, 259.35, 257.52, 16000, 41.20, 18, 12800, 80.00
CONS, EQ, 12-Feb-2026, 122.53, 122.72, 123.07, 122.68, 123.05, 123.03, 122.87, 3067, 3.77, 51, 1930, 62.93
CONSOFINVT, EQ, 12-Feb-2026, 234.77, 233.10, 241.55, 227.00, 239.68, 239.80, 235.62, 79273, 186.78, 768, 66441, 83.81
CONSUMBEES, EQ, 12-Feb-2026, 133.28, 133.55, 133.55, 132.50, 132.72, 132.80, 132.85, 76642, 101.82, 1110, 49669, 64.81
CONSUMER, EQ, 12-Feb-2026, 11.77, 11.82, 11.82, 11.65, 11.73, 11.72, 11.71, 195410, 22.88, 477, 128101, 65.55
CONSUMIETF, EQ, 12-Feb-2026, 124.02, 124.64, 125.52, 123.20, 125.52, 124.05, 123.85, 32511, 40.27, 288, 24562, 75.55
CONTI, SM, 12-Feb-2026, 18.20, 18.20, 18.20, 18.20, 18.20, 18.20, 18.20, 3333, 0.61, 1, 3333, 100.00
CONTROLPR, EQ, 12-Feb-2026, 629.80, 625.05, 630.40, 621.50, 621.80, 623.30, 624.84, 14738, 92.09, 1265, 9405, 63.81
COOLCAPS, SM, 12-Feb-2026, 25.90, 24.65, 27.15, 24.65, 27.15, 27.15, 25.43, 752500, 191.39, 257, 483750, 64.29
CORALFINAC, EQ, 12-Feb-2026, 36.09, 36.98, 36.98, 35.34, 35.87, 36.24, 36.18, 8462, 3.06, 228, 3602, 42.57
CORDSCABLE, EQ, 12-Feb-2026, 177.43, 179.91, 180.25, 175.50, 178.00, 177.25, 177.55, 12429, 22.07, 397, 6588, 53.01
COROMANDEL, EQ, 12-Feb-2026, 2277.80, 2271.00, 2276.60, 2231.00, 2268.00, 2270.20, 2255.06, 356015, 8028.34, 33466, 199621, 56.07
CORONA, EQ, 12-Feb-2026, 1606.70, 1614.90, 1636.00, 1604.20, 1614.50, 1614.10, 1618.61, 17505, 283.34, 2751, 5507, 31.46
COSMOFIRST, EQ, 12-Feb-2026, 663.35, 653.40, 708.00, 618.60, 700.00, 700.00, 664.31, 275691, 1831.43, 11413, 80220, 29.10
COUNCODOS, EQ, 12-Feb-2026, 5.20, 5.20, 5.40, 5.01, 5.09, 5.10, 5.19, 59589, 3.09, 212, 39264, 65.89
CPCAP, EQ, 12-Feb-2026, 97.32, 99.27, 99.27, 96.00, 96.89, 96.63, 97.08, 2992, 2.90, 140, 2282, 76.27
CPEDU, EQ, 12-Feb-2026, 224.08, 216.00, 226.00, 214.82, 223.85, 220.58, 218.96, 9773, 21.40, 871, 4462, 45.66
CPPLUS, EQ, 12-Feb-2026, 1582.80, 1582.80, 1582.80, 1533.50, 1539.00, 1546.20, 1548.23, 181878, 2815.89, 17079, 93845, 51.60
CPS, ST, 12-Feb-2026, 1275.00, 1275.00, 1281.35, 1275.00, 1276.00, 1276.00, 1276.47, 750, 9.57, 5, 750, 100.00
CPSEETF, EQ, 12-Feb-2026, 100.55, 100.55, 101.40, 99.88, 100.47, 100.44, 100.55, 1538170, 1546.62, 8778, 927062, 60.27
CRAFTSMAN, EQ, 12-Feb-2026, 8119.00, 8140.50, 8150.00, 7925.00, 7940.00, 7973.50, 8022.76, 58477, 4691.47, 10660, 40151, 68.66
CRAMC, EQ, 12-Feb-2026, 264.90, 263.00, 263.00, 257.10, 260.50, 260.05, 260.28, 603934, 1571.90, 12776, 336054, 55.64
CREATIVEYE, EQ, 12-Feb-2026, 6.84, 6.87, 6.88, 6.61, 6.87, 6.77, 6.72, 3104, 0.21, 99, 2921, 94.10
CREDITACC, EQ, 12-Feb-2026, 1272.20, 1272.20, 1279.20, 1248.10, 1268.00, 1267.80, 1264.81, 157439, 1991.30, 14855, 67050, 42.59
CREST, EQ, 12-Feb-2026, 373.85, 374.25, 375.80, 358.00, 363.55, 363.60, 367.01, 12534, 46.00, 730, 9364, 74.71
CRISIL, EQ, 12-Feb-2026, 4695.60, 4724.50, 4724.50, 4611.00, 4665.00, 4665.20, 4657.65, 36057, 1679.41, 7811, 17129, 47.51
CRIZAC, EQ, 12-Feb-2026, 239.05, 240.15, 242.00, 236.85, 239.85, 240.35, 240.13, 160287, 384.89, 5984, 92416, 57.66
CROMPTON, EQ, 12-Feb-2026, 266.04, 265.00, 267.69, 261.19, 264.32, 264.40, 263.58, 3035533, 8001.12, 31102, 1502776, 49.51
CROWN, EQ, 12-Feb-2026, 129.56, 132.32, 155.47, 129.56, 155.47, 155.34, 150.05, 246681, 370.15, 4049, 153238, 62.12
CSBBANK, EQ, 12-Feb-2026, 411.45, 411.45, 411.95, 399.35, 399.90, 403.85, 406.17, 581174, 2360.56, 11088, 336555, 57.91
CSLFINANCE, EQ, 12-Feb-2026, 262.10, 272.00, 272.00, 260.00, 262.30, 262.70, 262.49, 11058, 29.03, 650, 6587, 59.57
CSSL, SM, 12-Feb-2026, 134.70, 133.50, 135.50, 132.00, 132.00, 132.00, 133.57, 23000, 30.72, 20, 18000, 78.26
CTE, EQ, 12-Feb-2026, 34.55, 36.30, 36.30, 32.74, 35.70, 35.32, 34.16, 40487, 13.83, 559, 18324, 45.26
CUB, EQ, 12-Feb-2026, 290.70, 290.45, 290.50, 281.50, 286.05, 286.40, 284.84, 1151293, 3279.39, 31214, 533090, 46.30
CUBEINVIT, IV, 12-Feb-2026, 140.00, 140.00, 140.00, 139.75, 139.75, 139.98, 139.99, 3100000, 4339.63, 45, 3100000, 100.00
CUBEXTUB, EQ, 12-Feb-2026, 112.91, 114.83, 121.00, 113.23, 120.00, 119.37, 117.98, 362777, 428.01, 6386, 150991, 41.62
CUMMINSIND, EQ, 12-Feb-2026, 4363.20, 4384.00, 4441.70, 4342.60, 4440.00, 4429.30, 4408.10, 360796, 15904.24, 40866, 182602, 50.61
CUPID, EQ, 12-Feb-2026, 433.95, 434.00, 436.60, 426.35, 429.20, 429.25, 431.92, 2216312, 9572.68, 23689, 438943, 19.81
CURAA, BE, 12-Feb-2026, 88.56, 88.00, 88.00, 88.00, 88.00, 88.00, 88.00, 11, 0.01, 3, -, -
CYBERMEDIA, EQ, 12-Feb-2026, 15.52, 15.96, 15.96, 15.30, 15.30, 15.51, 15.75, 4310, 0.68, 18, 4295, 99.65
CYBERTECH, EQ, 12-Feb-2026, 138.91, 134.00, 134.99, 127.13, 130.80, 130.72, 130.80, 89798, 117.46, 2411, 51218, 57.04
CYIENT, EQ, 12-Feb-2026, 1061.90, 1055.00, 1058.30, 1012.00, 1015.80, 1017.00, 1024.64, 400280, 4101.42, 31037, 204400, 51.06
CYIENTDLM, EQ, 12-Feb-2026, 360.15, 358.75, 367.20, 353.85, 364.45, 364.45, 362.27, 203585, 737.53, 10975, 109040, 53.56
DABUR, EQ, 12-Feb-2026, 522.35, 520.65, 522.85, 516.10, 519.75, 519.55, 519.50, 911264, 4734.02, 29465, 526531, 57.78
DALBHARAT, EQ, 12-Feb-2026, 2175.20, 2170.90, 2185.00, 2153.00, 2172.00, 2171.20, 2164.64, 90252, 1953.63, 7487, 44980, 49.84
DALMIASUG, EQ, 12-Feb-2026, 299.30, 299.30, 302.95, 298.35, 302.00, 299.90, 300.32, 49716, 149.31, 1832, 24951, 50.19
DAMCAPITAL, EQ, 12-Feb-2026, 166.53, 167.19, 167.19, 163.00, 165.45, 165.04, 164.76, 729030, 1201.11, 6325, 517646, 71.00
DAMODARIND, EQ, 12-Feb-2026, 26.93, 27.69, 27.70, 26.26, 26.40, 26.30, 26.55, 10541, 2.80, 76, 10092, 95.74
DANGEE, EQ, 12-Feb-2026, 3.17, 3.20, 3.68, 3.12, 3.62, 3.59, 3.50, 621148, 21.73, 710, 374701, 60.32
DANISH, SM, 12-Feb-2026, 711.80, 710.00, 735.00, 687.20, 697.00, 694.75, 707.54, 20400, 144.34, 122, 12600, 61.76
DATAMATICS, EQ, 12-Feb-2026, 779.05, 775.00, 775.00, 753.00, 755.70, 758.30, 762.20, 41497, 316.29, 2819, 19643, 47.34
DATAPATTNS, EQ, 12-Feb-2026, 2832.70, 2827.00, 2827.00, 2751.30, 2785.90, 2783.30, 2783.77, 288158, 8021.65, 25342, 84918, 29.47
DAVANGERE, EQ, 12-Feb-2026, 4.62, 4.62, 4.62, 4.44, 4.52, 4.50, 4.50, 2628407, 118.35, 2431, 1340869, 51.01
DBCORP, EQ, 12-Feb-2026, 240.23, 240.20, 242.25, 236.75, 238.45, 238.47, 238.25, 84790, 202.01, 2760, 46945, 55.37
DBEIL, EQ, 12-Feb-2026, 92.89, 91.62, 92.88, 91.05, 91.05, 91.46, 91.91, 16968, 15.60, 360, 11450, 67.48
DBL, EQ, 12-Feb-2026, 453.75, 455.95, 461.90, 447.00, 452.20, 453.40, 455.04, 155924, 709.51, 6395, 55803, 35.79
DBOL, EQ, 12-Feb-2026, 100.36, 101.85, 102.69, 99.61, 99.90, 100.46, 100.71, 82425, 83.01, 1030, 45743, 55.50
DBREALTY, EQ, 12-Feb-2026, 129.12, 133.00, 137.00, 129.31, 130.47, 131.57, 132.17, 8629099, 11405.50, 64018, 1369199, 15.87
DBSTOCKBRO, EQ, 12-Feb-2026, 25.29, 25.29, 25.49, 24.80, 24.97, 24.96, 25.13, 259, 0.07, 29, 56, 21.62
DCAL, EQ, 12-Feb-2026, 209.59, 209.10, 211.49, 207.00, 208.00, 208.68, 208.65, 185444, 386.94, 2906, 105572, 56.93
DCBBANK, EQ, 12-Feb-2026, 194.08, 194.09, 194.25, 189.01, 190.50, 190.31, 191.62, 1104005, 2115.49, 15880, 483210, 43.77
DCCL, SM, 12-Feb-2026, 42.40, 43.10, 43.60, 43.00, 43.60, 43.60, 43.23, 6000, 2.59, 3, 6000, 100.00
DCG, SM, 12-Feb-2026, 60.90, 59.55, 60.90, 59.55, 59.65, 60.25, 60.03, 3600, 2.16, 3, 3600, 100.00
DCI, EQ, 12-Feb-2026, 233.96, 238.00, 245.00, 231.12, 243.90, 242.11, 238.30, 6580, 15.68, 399, 4555, 69.22
DCM, EQ, 12-Feb-2026, 87.00, 87.90, 87.90, 85.65, 86.51, 86.66, 86.54, 4251, 3.68, 142, 2868, 67.47
DCMFINSERV, EQ, 12-Feb-2026, 4.45, 4.26, 4.74, 4.26, 4.33, 4.42, 4.36, 20326, 0.89, 195, 12578, 61.88
DCMNVL, EQ, 12-Feb-2026, 139.75, 139.77, 144.50, 136.95, 144.00, 143.55, 142.55, 8164, 11.64, 275, 4592, 56.25
DCMSHRIRAM, EQ, 12-Feb-2026, 1147.00, 1141.50, 1146.00, 1130.00, 1132.00, 1132.60, 1137.24, 16670, 189.58, 3168, 8735, 52.40
DCMSRIND, EQ, 12-Feb-2026, 39.21, 39.90, 39.90, 38.59, 39.50, 39.27, 39.30, 65615, 25.78, 903, 34033, 51.87
DCW, EQ, 12-Feb-2026, 54.22, 54.95, 54.99, 52.50, 52.69, 52.80, 53.47, 568599, 304.02, 3785, 240276, 42.26
DCXINDIA, EQ, 12-Feb-2026, 168.98, 168.95, 170.75, 165.52, 167.06, 166.57, 167.75, 420957, 706.17, 7717, 171939, 40.84
DDEVPLSTIK, EQ, 12-Feb-2026, 296.75, 296.75, 296.75, 286.00, 287.00, 287.55, 290.24, 55877, 162.18, 1603, 32753, 58.62
DECCANCE, EQ, 12-Feb-2026, 720.55, 734.50, 734.50, 670.00, 695.00, 699.00, 696.10, 71183, 495.50, 2933, 30236, 42.48
DECCANTRAN, SM, 12-Feb-2026, 22.80, 22.80, 24.15, 22.80, 24.15, 24.15, 23.84, 6000, 1.43, 5, 6000, 100.00
DEEDEV, EQ, 12-Feb-2026, 211.76, 212.00, 216.50, 208.59, 213.25, 211.36, 211.50, 72995, 154.38, 1853, 35747, 48.97
DEEPAKFERT, EQ, 12-Feb-2026, 1061.90, 1068.70, 1068.70, 1029.00, 1043.00, 1044.50, 1045.35, 194766, 2035.98, 14204, 86947, 44.64
DEEPAKNTR, EQ, 12-Feb-2026, 1672.80, 1685.00, 1685.10, 1639.00, 1655.10, 1657.30, 1656.04, 100761, 1668.65, 8594, 52946, 52.55
